,ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,chutes_mandante,chutes_no_alvo_mandante,posse_de_bola_mandante,passes_mandante,precisao_passes_mandante,faltas_mandante,cartao_amarelo_mandante,cartao_vermelho_mandante,impedimentos_mandante,escanteios_mandante,chutes_visitante,chutes_no_alvo_visitante,posse_de_bola_visitante,passes_visitante,precisao_passes_visitante,faltas_visitante,cartao_amarelo_visitante,cartao_vermelho_visitante,impedimentos_visitante,escanteios_visitante
2270,7264,38,25/2/2021,21:29,Vasco,Goias,4-1-4-1,4-4-2,V. Luxemburgo da Silva,A. César,Vasco,Estádio Vasco da Gama,3,2,RJ,GO,27.0,12.0,48%,390.0,85%,12.0,1.0,0.0,2.0,9.0,20.0,5.0,52%,405.0,84%,18.0,2.0,0.0,2.0,6.0
2271,7265,38,25/2/2021,21:30,Fluminense,Fortaleza,4-2-3-1,4-2-3-1,M. de Oliveira,E. Alves Moreira,Fluminense, Maracanã,2,0,RJ,CE,9.0,3.0,48%,401.0,86%,10.0,0.0,0.0,0.0,3.0,9.0,2.0,52%,422.0,85%,12.0,0.0,0.0,1.0,5.0
2272,7266,1,29/5/2021,19:00,Cuiaba,Juventude,4-3-3,4-2-3-1,A. Valentim do Carmo Neto,E. de Barros,-,Arena Pantanal,2,2,MT,RS,14.0,2.0,60%,490.0,85%,14.0,1.0,0.0,0.0,9.0,7.0,3.0,40%,342.0,77%,14.0,3.0,0.0,1.0,1.0
2273,7267,1,29/5/2021,20:00,Bahia,Santos,4-3-3,4-3-3,L. Cavalcanti,F. Diniz Silva,Bahia,Estádio de Pituaçu,3,0,BA,SP,5.0,3.0,34%,304.0,75%,18.0,3.0,0.0,2.0,4.0,12.0,4.0,66%,563.0,88%,9.0,3.0,0.0,2.0,11.0
2274,7268,1,29/5/2021,21:00,Sao Paulo,Fluminense,3-5-2,4-2-3-1,H. Crespo,R. Machado Marques,-, Morumbi,0,0,SP,RJ,7.0,3.0,72%,636.0,87%,10.0,1.0,0.0,2.0,4.0,11.0,5.0,28%,251.0,70%,12.0,2.0,0.0,2.0,5.0
2275,7269,1,30/5/2021,11:01,Atletico-MG,Fortaleza,4-2-3-1,3-5-2,A. Stival,J. Vojvoda,Fortaleza, Mineirão,1,2,MG,CE,13.0,4.0,55%,398.0,81%,16.0,2.0,0.0,2.0,5.0,18.0,5.0,45%,329.0,82%,19.0,4.0,0.0,3.0,4.0
2276,7270,1,30/5/2021,16:00,Flamengo,Palmeiras,4-2-3-1,3-5-2,R. Ceni,A. Moreira Ferreira,Flamengo, Maracanã,1,0,RJ,SP,14.0,10.0,62%,503.0,87%,25.0,2.0,0.0,0.0,3.0,12.0,5.0,38%,300.0,81%,21.0,3.0,0.0,3.0,4.0
2277,7271,1,30/5/2021,15:59,Ceara,Gremio,4-2-3-1,4-3-3,A. Ferreira,T. Retzalff Nunes,Ceara,Arena Castelão,3,2,CE,RS,12.0,6.0,35%,277.0,70%,17.0,3.0,0.0,2.0,5.0,12.0,3.0,65%,520.0,83%,18.0,3.0,0.0,0.0,4.0
2278,7272,1,30/5/2021,18:15,Corinthians,Atletico-GO,4-2-3-1,4-2-3-1,S. Campos Junior,E. de Souza Barroca,Atletico-GO,Neo Química Arena,0,1,SP,GO,15.0,6.0,61%,518.0,83%,18.0,5.0,0.0,1.0,10.0,7.0,2.0,39%,351.0,72%,14.0,3.0,0.0,5.0,3.0
2279,7273,1,30/5/2021,18:14,Chapecoense,Bragantino,4-3-2-1,4-2-3-1,F. Paiva Endres,M. Nogueira Barbieri,Bragantino,Arena Condá,0,3,SC,SP,10.0,2.0,43%,428.0,79%,9.0,1.0,0.0,0.0,5.0,18.0,8.0,57%,552.0,87%,12.0,0.0,0.0,2.0,7.0
2280,7274,1,30/5/2021,18:16,Athletico-PR,America-MG,4-2-3-1,4-1-4-1,P. Autuori de Mello,L. Cirne Lima de Lorenzi,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,MG,11.0,5.0,57%,557.0,83%,18.0,1.0,0.0,0.0,3.0,14.0,4.0,43%,429.0,81%,9.0,2.0,0.0,0.0,1.0
2281,7275,1,30/5/2021,20:30,Internacional,Sport,4-3-3,4-2-3-1,M. Ramírez,U. Louzer Filho,-,Estádio José Pinheiro Borda,2,2,RS,PE,11.0,4.0,57%,485.0,86%,24.0,4.0,0.0,0.0,6.0,8.0,5.0,43%,362.0,82%,15.0,2.0,0.0,2.0,1.0
2282,7276,2,5/6/2021,19:00,Atletico-GO,Sao Paulo,4-2-3-1,3-5-2,E. de Souza Barroca,J. Branda,Atletico-GO,Estádio Antônio Accioly,2,0,GO,SP,9.0,4.0,38%,291.0,74%,16.0,4.0,0.0,1.0,3.0,14.0,3.0,62%,459.0,85%,14.0,5.0,0.0,1.0,12.0
2283,7277,2,5/6/2021,20:59,Santos,Ceara,4-2-3-1,4-4-2,F. Diniz Silva,A. Ferreira,Santos,Estádio Urbano Caldeira,3,1,SP,CE,15.0,5.0,57%,548.0,84%,18.0,3.0,0.0,1.0,4.0,6.0,3.0,43%,419.0,82%,19.0,1.0,0.0,3.0,1.0
2284,7278,2,5/6/2021,20:59,Bragantino,Bahia,4-4-2,4-3-3,M. Nogueira Barbieri,L. Cavalcanti,-,Nabizão,3,3,SP,BA,24.0,6.0,61%,442.0,83%,12.0,2.0,0.0,1.0,9.0,9.0,3.0,39%,295.0,72%,13.0,4.0,0.0,3.0,2.0
2285,7279,2,6/6/2021,11:00,Fluminense,Cuiaba,4-1-4-1,4-2-3-1,R. Machado Marques,L. Iubel,Fluminense,Estádio Vasco da Gama,1,0,RJ,MT,8.0,3.0,44%,394.0,84%,22.0,2.0,0.0,0.0,0.0,10.0,4.0,56%,489.0,84%,15.0,1.0,0.0,4.0,1.0
2286,7280,2,6/6/2021,16:00,America-MG,Corinthians,4-4-1-1,4-1-4-1,L. Cirne Lima de Lorenzi,S. Campos Junior,Corinthians,Estádio Raimundo Sampaio,0,1,MG,SP,10.0,4.0,56%,483.0,81%,12.0,2.0,0.0,4.0,6.0,6.0,4.0,44%,386.0,77%,19.0,3.0,0.0,0.0,4.0
2287,7281,2,6/6/2021,16:00,Fortaleza,Internacional,3-4-1-2,4-3-3,J. Vojvoda,M. Ramírez,Fortaleza,Arena Castelão,5,1,CE,RS,14.0,8.0,52%,378.0,80%,19.0,1.0,0.0,2.0,1.0,5.0,3.0,48%,353.0,81%,21.0,4.0,2.0,1.0,4.0
2288,7282,2,6/6/2021,18:15,Juventude,Athletico-PR,4-2-3-1,4-4-2,M. dos Santos Gonçalves,A. Cardoso de Oliveira,Athletico-PR, Alfredo Jaconi,0,3,RS,PR,13.0,1.0,59%,519.0,88%,14.0,0.0,0.0,1.0,5.0,11.0,5.0,41%,366.0,82%,27.0,2.0,0.0,3.0,1.0
2289,7283,2,6/6/2021,18:14,Palmeiras,Chapecoense,4-3-3,4-3-3,A. Moreira Ferreira,J. Ribeiro Ventura,Palmeiras,Allianz Parque,3,1,SP,SC,17.0,4.0,67%,550.0,88%,10.0,2.0,0.0,1.0,5.0,6.0,4.0,33%,279.0,76%,11.0,0.0,0.0,2.0,3.0
2290,7284,2,6/6/2021,20:29,Sport,Atletico-MG,4-2-3-1,4-2-3-1,U. Louzer Filho,A. Stival,Atletico-MG,Adelmar da Costa Carvalho,0,1,PE,MG,8.0,1.0,48%,448.0,88%,18.0,3.0,0.0,1.0,4.0,10.0,1.0,52%,474.0,87%,15.0,2.0,0.0,0.0,7.0
2291,7286,3,12/6/2021,19:00,Santos,Juventude,4-3-3,4-4-2,F. Diniz Silva,M. dos Santos Gonçalves,-,Estádio Urbano Caldeira,0,0,SP,RS,18.0,2.0,76%,703.0,89%,14.0,2.0,0.0,0.0,8.0,2.0,0.0,24%,236.0,70%,20.0,3.0,0.0,3.0,0.0
2292,7287,3,12/6/2021,19:00,Palmeiras,Corinthians,4-3-3,4-1-4-1,A. Moreira Ferreira,S. Campos Junior,-,Allianz Parque,1,1,SP,SP,12.0,3.0,52%,491.0,85%,14.0,3.0,0.0,4.0,4.0,9.0,4.0,48%,458.0,85%,14.0,0.0,0.0,2.0,4.0
2293,7288,3,13/6/2021,15:58,Atletico-MG,Sao Paulo,4-2-3-1,3-5-2,A. Stival,H. Crespo,Atletico-MG, Mineirão,1,0,MG,SP,9.0,2.0,42%,382.0,84%,14.0,0.0,0.0,2.0,4.0,5.0,0.0,58%,514.0,87%,22.0,1.0,0.0,1.0,5.0
2294,7289,3,13/6/2021,16:00,Gremio,Athletico-PR,4-2-3-1,5-4-1,T. Retzalff Nunes,A. Cardoso de Oliveira,Athletico-PR,Arena do Grêmio,0,1,RS,PR,10.0,1.0,64%,610.0,87%,21.0,5.0,0.0,0.0,6.0,9.0,4.0,36%,350.0,78%,12.0,4.0,0.0,0.0,4.0
2295,7290,3,13/6/2021,16:00,Flamengo,America-MG,4-2-3-1,4-1-4-1,M. Souza,L. Cirne Lima de Lorenzi,Flamengo, Maracanã,2,0,RJ,MG,20.0,6.0,65%,672.0,88%,17.0,0.0,0.0,3.0,4.0,9.0,1.0,35%,366.0,77%,18.0,0.0,0.0,1.0,2.0
2296,7291,3,13/6/2021,20:30,Bahia,Internacional,4-3-3,4-3-3,L. Cavalcanti,O. Loss,Internacional,Estádio de Pituaçu,0,1,BA,RS,14.0,3.0,67%,490.0,84%,14.0,4.0,0.0,2.0,6.0,6.0,4.0,33%,244.0,68%,16.0,4.0,1.0,2.0,5.0
2297,7292,3,13/6/2021,20:29,Fortaleza,Sport,3-4-1-2,4-2-3-1,J. Vojvoda,U. Louzer Filho,Fortaleza,Arena Castelão,1,0,CE,PE,13.0,7.0,59%,480.0,84%,22.0,3.0,0.0,2.0,3.0,5.0,0.0,41%,337.0,74%,16.0,3.0,1.0,0.0,3.0
2298,7293,3,13/6/2021,20:30,Bragantino,Fluminense,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,R. Machado Marques,-,Nabizão,2,2,SP,RJ,16.0,5.0,47%,390.0,78%,11.0,3.0,0.0,0.0,10.0,15.0,4.0,53%,437.0,77%,8.0,1.0,0.0,2.0,10.0
2299,7294,3,13/6/2021,20:29,Chapecoense,Ceara,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,A. Ferreira,-,Arena Condá,0,0,SC,CE,8.0,3.0,38%,308.0,76%,16.0,2.0,0.0,0.0,2.0,14.0,6.0,62%,511.0,84%,14.0,2.0,0.0,1.0,7.0
2300,7296,4,16/6/2021,19:00,Internacional,Atletico-MG,4-2-3-1,4-1-4-1,O. Loss,A. Stival,Atletico-MG,Estádio José Pinheiro Borda,0,1,RS,MG,11.0,1.0,58%,561.0,86%,13.0,3.0,0.0,1.0,8.0,6.0,2.0,42%,437.0,80%,13.0,1.0,0.0,0.0,1.0
2301,7297,4,16/6/2021,19:00,Sao Paulo,Chapecoense,4-2-3-1,4-2-3-1,H. Crespo,J. Ribeiro Ventura,-, Morumbi,1,1,SP,SC,13.0,3.0,52%,423.0,83%,9.0,3.0,1.0,3.0,9.0,7.0,3.0,48%,419.0,78%,13.0,2.0,0.0,3.0,1.0
2302,7298,4,16/6/2021,20:30,Corinthians,Bragantino,4-2-3-1,4-2-3-1,S. Campos Junior,M. Nogueira Barbieri,Bragantino,Neo Química Arena,1,2,SP,SP,5.0,2.0,42%,367.0,77%,13.0,2.0,0.0,2.0,9.0,21.0,5.0,58%,494.0,85%,15.0,0.0,0.0,1.0,12.0
2303,7299,4,16/6/2021,21:30,Juventude,Palmeiras,4-1-2-1-2,4-1-4-1,M. dos Santos Gonçalves,A. Moreira Ferreira,Palmeiras, Alfredo Jaconi,0,3,RS,SP,11.0,2.0,42%,379.0,84%,11.0,0.0,0.0,0.0,7.0,13.0,5.0,58%,527.0,87%,24.0,3.0,0.0,1.0,4.0
2304,7300,4,17/6/2021,16:00,America-MG,Cuiaba,4-1-4-1,4-3-3,C. de Almeida,L. Iubel,-,Estádio Raimundo Sampaio,0,0,MG,MT,20.0,6.0,57%,413.0,82%,16.0,1.0,0.0,2.0,3.0,8.0,3.0,43%,322.0,75%,16.0,1.0,0.0,3.0,2.0
2305,7301,4,17/6/2021,15:59,Ceara,Bahia,4-2-3-1,4-3-3,A. Ferreira,L. Cavalcanti,Bahia,Arena Castelão,1,2,CE,BA,13.0,3.0,62%,428.0,79%,19.0,3.0,0.0,0.0,7.0,9.0,3.0,38%,271.0,64%,16.0,5.0,0.0,0.0,2.0
2306,7302,4,17/6/2021,19:01,Sport,Gremio,5-4-1,4-2-3-1,U. Louzer Filho,T. Retzalff Nunes,Sport,Adelmar da Costa Carvalho,1,0,PE,RS,10.0,4.0,33%,301.0,71%,16.0,5.0,0.0,1.0,2.0,14.0,7.0,67%,600.0,87%,11.0,4.0,0.0,2.0,7.0
2307,7303,4,17/6/2021,19:00,Atletico-GO,Fortaleza,4-2-3-1,3-4-1-2,E. de Souza Barroca,J. Vojvoda,-,Estádio Antônio Accioly,0,0,GO,CE,9.0,1.0,57%,378.0,79%,18.0,3.0,0.0,0.0,9.0,5.0,1.0,43%,298.0,73%,13.0,1.0,0.0,6.0,4.0
2308,7304,4,17/6/2021,19:00,Fluminense,Santos,4-3-3,4-2-3-1,R. Machado Marques,F. Diniz Silva,Fluminense, Maracanã,1,0,RJ,SP,9.0,5.0,29%,249.0,65%,14.0,4.0,0.0,1.0,2.0,18.0,8.0,71%,616.0,86%,9.0,3.0,0.0,1.0,9.0
2309,7306,5,19/6/2021,21:00,Flamengo,Bragantino,4-2-3-1,4-2-3-1,R. Ceni,C. Maldonado,Bragantino, Maracanã,2,3,RJ,SP,20.0,9.0,68%,561.0,87%,15.0,2.0,0.0,0.0,14.0,9.0,4.0,32%,272.0,76%,13.0,3.0,0.0,2.0,2.0
2310,7307,5,20/6/2021,11:01,Palmeiras,America-MG,4-1-4-1,4-2-3-1,A. Moreira Ferreira,C. de Almeida,Palmeiras,Allianz Parque,2,1,SP,MG,15.0,6.0,58%,422.0,77%,15.0,3.0,0.0,0.0,7.0,12.0,5.0,42%,316.0,72%,10.0,4.0,0.0,3.0,5.0
2311,7308,5,20/6/2021,15:59,Bahia,Corinthians,4-3-3,4-1-4-1,L. Cavalcanti,S. Campos Junior,-,Estádio de Pituaçu,0,0,BA,SP,12.0,2.0,52%,535.0,86%,10.0,1.0,0.0,0.0,3.0,10.0,3.0,48%,505.0,83%,18.0,3.0,0.0,2.0,8.0
2312,7309,5,20/6/2021,16:00,Internacional,Ceara,4-4-2,4-2-3-1,O. Loss,A. Ferreira,-,Estádio José Pinheiro Borda,1,1,RS,CE,10.0,3.0,62%,407.0,74%,16.0,2.0,0.0,1.0,6.0,14.0,2.0,38%,252.0,64%,23.0,3.0,0.0,1.0,7.0
2313,7310,5,20/6/2021,18:15,Fortaleza,Fluminense,3-4-1-2,4-2-3-1,J. Vojvoda,R. Machado Marques,-,Arena Castelão,1,1,CE,RJ,16.0,2.0,63%,534.0,86%,14.0,3.0,0.0,6.0,7.0,4.0,3.0,37%,321.0,74%,17.0,0.0,0.0,2.0,3.0
2314,7311,5,20/6/2021,18:14,Athletico-PR,Atletico-GO,3-4-2-1,4-2-3-1,A. Cardoso de Oliveira,E. de Souza Barroca,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,GO,12.0,3.0,49%,440.0,83%,17.0,2.0,0.0,2.0,4.0,10.0,3.0,51%,477.0,82%,15.0,2.0,0.0,1.0,3.0
2315,7312,5,20/6/2021,18:15,Santos,Sao Paulo,4-2-3-1,3-1-4-2,F. Diniz Silva,H. Crespo,Santos,Estádio Urbano Caldeira,2,0,SP,SP,11.0,5.0,38%,271.0,66%,22.0,2.0,0.0,3.0,3.0,8.0,1.0,62%,413.0,75%,20.0,4.0,0.0,2.0,7.0
2316,7313,5,20/6/2021,20:32,Juventude,Sport,4-4-2,5-4-1,M. dos Santos Gonçalves,U. Louzer Filho,Juventude, Alfredo Jaconi,1,0,RS,PE,8.0,4.0,51%,508.0,84%,16.0,4.0,0.0,2.0,3.0,13.0,2.0,49%,484.0,84%,9.0,0.0,0.0,1.0,5.0
2317,7314,5,21/6/2021,20:00,Atletico-MG,Chapecoense,4-3-3,4-4-2,A. Stival,J. Ribeiro Ventura,-, Mineirão,1,1,MG,SC,14.0,2.0,67%,593.0,88%,9.0,1.0,0.0,0.0,9.0,13.0,1.0,33%,281.0,72%,10.0,1.0,0.0,2.0,7.0
2318,7316,6,23/6/2021,19:01,Atletico-GO,Fluminense,4-2-3-1,4-2-3-1,E. de Souza Barroca,R. Machado Marques,Atletico-GO,Estádio Antônio Accioly,1,0,GO,RJ,9.0,2.0,49%,390.0,82%,22.0,3.0,0.0,0.0,6.0,3.0,2.0,51%,394.0,80%,17.0,3.0,0.0,4.0,5.0
2319,7317,6,23/6/2021,19:00,Sao Paulo,Cuiaba,3-5-2,4-5-1,H. Crespo,L. Iubel,-, Morumbi,2,2,SP,MT,17.0,7.0,66%,614.0,87%,18.0,1.0,0.0,3.0,5.0,5.0,3.0,34%,323.0,72%,14.0,1.0,0.0,0.0,2.0
2320,7318,6,23/6/2021,19:00,Flamengo,Fortaleza,4-4-2,3-4-1-2,R. Ceni,J. Vojvoda,Flamengo, Maracanã,2,1,RJ,CE,19.0,7.0,63%,470.0,84%,18.0,1.0,0.0,1.0,11.0,10.0,5.0,37%,286.0,73%,15.0,1.0,0.0,2.0,2.0
2321,7319,6,23/6/2021,19:00,Bragantino,Palmeiras,4-2-3-1,3-5-2,C. Maldonado,A. Moreira Ferreira,Bragantino,Nabizão,3,1,SP,SP,12.0,6.0,47%,428.0,82%,13.0,3.0,0.0,1.0,5.0,17.0,5.0,53%,446.0,81%,13.0,3.0,0.0,1.0,10.0
2322,7320,6,24/6/2021,16:00,America-MG,Juventude,4-2-3-1,4-2-3-1,V. Carmo Mancini,M. dos Santos Gonçalves,-,Estádio Raimundo Sampaio,1,1,MG,RS,12.0,2.0,54%,459.0,84%,17.0,1.0,1.0,0.0,8.0,8.0,3.0,46%,408.0,82%,16.0,2.0,0.0,1.0,3.0
2323,7321,6,24/6/2021,19:00,Chapecoense,Internacional,4-3-1-2,4-2-3-1,J. Ribeiro Ventura,D. Aguirre Camblor,Internacional,Arena Condá,1,2,SC,RS,11.0,5.0,53%,366.0,78%,12.0,2.0,1.0,2.0,9.0,25.0,11.0,47%,345.0,77%,19.0,3.0,2.0,3.0,9.0
2324,7322,6,24/6/2021,18:59,Corinthians,Sport,4-3-3,5-4-1,S. Campos Junior,U. Louzer Filho,Corinthians,Neo Química Arena,2,1,SP,PE,16.0,3.0,51%,502.0,86%,8.0,0.0,0.0,1.0,4.0,9.0,3.0,49%,475.0,84%,17.0,3.0,0.0,0.0,5.0
2325,7323,6,24/6/2021,19:00,Ceara,Atletico-MG,4-2-3-1,4-1-4-1,A. Ferreira,A. Stival,Ceara,Arena Castelão,2,1,CE,MG,16.0,8.0,33%,262.0,67%,16.0,3.0,0.0,1.0,6.0,16.0,6.0,67%,541.0,84%,16.0,4.0,0.0,5.0,7.0
2326,7324,6,24/6/2021,21:30,Bahia,Athletico-PR,4-3-3,5-4-1,L. Cavalcanti,A. Cardoso de Oliveira,Bahia,Estádio de Pituaçu,2,1,BA,PR,20.0,7.0,70%,577.0,86%,12.0,2.0,0.0,3.0,9.0,9.0,4.0,30%,256.0,64%,8.0,1.0,2.0,1.0,2.0
2327,7325,6,24/6/2021,21:29,Gremio,Santos,4-2-3-1,4-2-3-1,T. Retzalff Nunes,F. Diniz Silva,-,Arena do Grêmio,2,2,RS,SP,19.0,6.0,47%,415.0,81%,21.0,2.0,0.0,2.0,7.0,6.0,3.0,53%,483.0,84%,14.0,3.0,0.0,2.0,1.0
2328,7326,7,27/6/2021,11:02,Juventude,Flamengo,4-3-3,4-4-2,M. dos Santos Gonçalves,R. Ceni,Juventude, Alfredo Jaconi,1,0,RS,RJ,8.0,4.0,35%,284.0,51%,17.0,2.0,0.0,4.0,5.0,13.0,2.0,65%,510.0,72%,12.0,1.0,0.0,1.0,10.0
2329,7327,7,27/6/2021,16:00,Fluminense,Corinthians,4-2-3-1,4-2-3-1,R. Machado Marques,S. Campos Junior,-,Estádio Vasco da Gama,1,1,RJ,SP,15.0,5.0,46%,449.0,85%,14.0,3.0,1.0,1.0,8.0,10.0,4.0,54%,535.0,86%,11.0,1.0,0.0,0.0,5.0
2330,7328,7,27/6/2021,20:00,Palmeiras,Bahia,4-2-3-1,4-2-3-1,A. Moreira Ferreira,L. Cavalcanti,Palmeiras,Allianz Parque,3,2,SP,BA,19.0,8.0,58%,437.0,80%,10.0,3.0,0.0,6.0,7.0,18.0,4.0,42%,331.0,74%,16.0,4.0,0.0,1.0,7.0
2331,7329,7,27/6/2021,19:59,Athletico-PR,Chapecoense,5-4-1,3-4-3,A. Cardoso de Oliveira,J. Ribeiro Ventura,-,Estádio Joaquim Américo Guimarães,2,2,PR,SC,18.0,5.0,62%,519.0,84%,12.0,1.0,0.0,0.0,6.0,12.0,5.0,38%,313.0,72%,15.0,1.0,0.0,2.0,5.0
2332,7330,7,27/6/2021,19:59,Gremio,Fortaleza,4-3-3,3-4-1-2,T. Retzalff Nunes,J. Vojvoda,-,Arena do Grêmio,0,0,RS,CE,18.0,5.0,58%,398.0,81%,13.0,2.0,1.0,1.0,10.0,15.0,6.0,42%,301.0,72%,12.0,4.0,0.0,3.0,5.0
2333,7331,7,27/6/2021,20:30,Santos,Atletico-MG,4-3-3,4-1-4-1,F. Diniz Silva,A. Stival,Santos,Estádio Urbano Caldeira,2,0,SP,MG,11.0,6.0,49%,406.0,79%,20.0,4.0,0.0,1.0,4.0,11.0,3.0,51%,408.0,78%,16.0,2.0,1.0,4.0,6.0
2334,7332,7,27/6/2021,20:30,America-MG,Internacional,4-1-4-1,4-3-3,V. Carmo Mancini,D. Aguirre Camblor,-,Estádio Raimundo Sampaio,1,1,MG,RS,13.0,6.0,40%,309.0,72%,16.0,2.0,0.0,1.0,5.0,10.0,3.0,60%,474.0,79%,20.0,3.0,0.0,0.0,5.0
2335,7333,7,27/6/2021,20:32,Sport,Cuiaba,4-4-2,4-1-4-1,U. Louzer Filho,L. Iubel,-,Adelmar da Costa Carvalho,0,0,PE,MT,8.0,1.0,44%,445.0,84%,11.0,0.0,0.0,3.0,3.0,12.0,3.0,56%,537.0,86%,17.0,1.0,0.0,2.0,7.0
2336,7334,7,27/6/2021,20:30,Ceara,Sao Paulo,4-2-3-1,3-1-4-2,A. Ferreira,J. Branda,-,Arena Castelão,1,1,CE,SP,18.0,7.0,36%,268.0,69%,20.0,4.0,0.0,1.0,3.0,11.0,2.0,64%,461.0,83%,12.0,6.0,0.0,5.0,6.0
2337,7335,7,28/6/2021,20:00,Atletico-GO,Bragantino,4-2-3-1,4-2-3-1,E. de Souza Barroca,M. Nogueira Barbieri,Bragantino,Estádio Antônio Accioly,0,1,GO,SP,12.0,2.0,42%,336.0,72%,24.0,2.0,0.0,1.0,5.0,12.0,5.0,58%,468.0,80%,16.0,2.0,0.0,0.0,8.0
2338,7336,8,30/6/2021,16:00,Fluminense,Athletico-PR,4-2-3-1,4-2-3-1,R. Machado Marques,B. Lazaroni,Athletico-PR,Estádio Municipal General Raulino de Oliveira,1,4,RJ,PR,12.0,4.0,56%,517.0,86%,16.0,1.0,0.0,1.0,9.0,11.0,5.0,44%,430.0,85%,15.0,2.0,0.0,1.0,2.0
2339,7337,8,30/6/2021,16:01,Fortaleza,Chapecoense,3-4-1-2,5-4-1,J. Vojvoda,J. Ribeiro Ventura,Fortaleza,Arena Castelão,3,2,CE,SC,22.0,10.0,64%,458.0,82%,17.0,2.0,1.0,2.0,2.0,9.0,5.0,36%,259.0,65%,24.0,3.0,0.0,2.0,7.0
2340,7338,8,30/6/2021,19:00,Internacional,Palmeiras,4-2-3-1,4-2-3-1,D. Aguirre Camblor,A. Moreira Ferreira,Palmeiras,Estádio José Pinheiro Borda,1,2,RS,SP,16.0,5.0,67%,544.0,85%,14.0,3.0,0.0,0.0,7.0,14.0,6.0,33%,269.0,68%,13.0,2.0,1.0,1.0,3.0
2341,7339,8,30/6/2021,19:00,Bahia,America-MG,4-1-4-1,4-2-3-1,L. Cavalcanti,V. Carmo Mancini,America-MG,Estádio de Pituaçu,3,4,BA,MG,20.0,7.0,72%,605.0,89%,6.0,4.0,0.0,3.0,8.0,16.0,8.0,28%,238.0,72%,9.0,0.0,0.0,5.0,4.0
2342,7340,8,30/6/2021,20:30,Santos,Sport,4-3-3,4-2-3-1,F. Diniz Silva,U. Louzer Filho,-,Estádio Urbano Caldeira,0,0,SP,PE,13.0,1.0,68%,592.0,84%,11.0,1.0,0.0,1.0,7.0,8.0,2.0,32%,286.0,70%,19.0,4.0,0.0,3.0,1.0
2343,7341,8,30/6/2021,21:30,Corinthians,Sao Paulo,4-2-3-1,3-1-4-2,S. Campos Junior,J. Branda,-,Neo Química Arena,0,0,SP,SP,10.0,3.0,41%,388.0,78%,15.0,1.0,0.0,1.0,5.0,8.0,3.0,59%,559.0,85%,26.0,1.0,0.0,5.0,3.0
2344,7342,8,30/6/2021,21:30,Juventude,Gremio,4-2-3-1,4-3-3,M. dos Santos Gonçalves,T. Retzalff Nunes,Juventude, Alfredo Jaconi,2,0,RS,RS,11.0,5.0,30%,295.0,74%,15.0,3.0,0.0,0.0,3.0,13.0,3.0,70%,689.0,90%,12.0,0.0,0.0,1.0,6.0
2345,7343,8,1/7/2021,16:00,Bragantino,Ceara,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,A. Ferreira,-,Nabizão,0,0,SP,CE,13.0,2.0,65%,532.0,84%,11.0,1.0,0.0,0.0,6.0,8.0,3.0,35%,307.0,72%,17.0,2.0,1.0,2.0,6.0
2346,7344,8,1/7/2021,19:00,Atletico-MG,Atletico-GO,4-3-3,4-2-3-1,A. Stival,E. de Souza Barroca,Atletico-MG, Mineirão,4,1,MG,GO,19.0,9.0,46%,480.0,82%,13.0,0.0,0.0,1.0,4.0,7.0,3.0,54%,561.0,84%,12.0,2.0,0.0,1.0,4.0
2347,7345,8,1/7/2021,20:00,Cuiaba,Flamengo,4-5-1,4-4-2,L. Iubel,R. Ceni,Flamengo,Arena Pantanal,0,2,MT,RJ,9.0,2.0,43%,418.0,86%,18.0,3.0,0.0,2.0,1.0,12.0,5.0,57%,528.0,85%,26.0,5.0,0.0,3.0,5.0
2348,7346,9,3/7/2021,19:00,Athletico-PR,Fortaleza,4-2-3-1,3-4-3,A. Cardoso de Oliveira,J. Vojvoda,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,CE,16.0,8.0,41%,364.0,78%,18.0,3.0,0.0,3.0,3.0,15.0,4.0,59%,513.0,84%,14.0,3.0,0.0,0.0,4.0
2349,7347,9,3/7/2021,18:59,America-MG,Santos,4-2-2-2,4-2-3-1,V. Carmo Mancini,F. Diniz Silva,America-MG,Estádio Raimundo Sampaio,2,0,MG,SP,8.0,4.0,27%,245.0,69%,13.0,4.0,0.0,4.0,2.0,21.0,8.0,73%,636.0,87%,6.0,3.0,0.0,2.0,12.0
2350,7348,9,3/7/2021,21:00,Corinthians,Internacional,4-2-3-1,4-2-3-1,S. Campos Junior,D. Aguirre Camblor,-,Neo Química Arena,1,1,SP,RS,20.0,9.0,58%,540.0,82%,11.0,2.0,0.0,0.0,3.0,7.0,3.0,42%,407.0,73%,17.0,2.0,0.0,2.0,2.0
